गृहे उपविश्य किं करोति?	gṛhe upaviśya kiṃ karoti?	sent.
गृहे किमपि पठन्ति वा?	gṛhe kimapi paṭhanti vā?	sent.
गृहे मम करौ मुखं च क्षालयामि.	gṛhe mama karau mukhaṃ ca kṣālayāmi.	sent.
गृहे मिलेत् वा?	gṛhe milet vā?	sent.
गृहे सर्वे कुशलम् इति विश्वसिमि अहम् ।	gṛhe sarve kuśalam iti viśvasimi aham |	sent.
गृहे सर्वे कुशलिनः किम् ?	gṛhe sarve kuśalinaḥ kim ?	sent.
गृहे सर्वे कुशलिनः वा?	gṛhe sarve kuśalinaḥ vā?	sent.
गोपलात् बलवत्तर	gopalāt balavattara	phrase
गोविन्द, आपणं गत्वा आगच्छति वा?	govinda, āpaṇaṃ gatvā āgacchati vā?	sent.
ग्रामे अध्यापकः अस्मि	grāme adhyāpakaḥ asmi	sent.
घण्टा नादिता वा?	ghaṇṭā nāditā vā?	sent.
घर्मो घर्मः	gharmo gharmaḥ	sent.
घा उन्नीत य	ghā unnīta ya	phrase
घा घात य	ghā ghāta ya	phrase
चक्रमिव जीवने परिवर्तन्ते सुखानि च दुःखानि च.	cakramiva jīvane parivartante sukhāni ca duḥkhāni ca.	sent.
चतुरः पाठम् अपठत्	caturaḥ pāṭham apaṭhat	sent.
चतुर्थी विभक्ति	caturthī vibhakti	phrase
चतुर्भ्यः दिनेभ्यः परम्	caturbhyaḥ dinebhyaḥ param	phrase
चतुर्भ्यः दिनेभ्यः पूर्वम्	caturbhyaḥ dinebhyaḥ pūrvam	phrase
चत्वारि रूप्यकाणि	catvāri rūpyakāṇi	phrase
चलच्चित्रम् ईक्षितुम्	calaccitram īkṣitum	phrase
चलच्चित्रं दृष्टुं गच्छाम	calaccitraṃ dṛṣṭuṃ gacchāma	sent.
चलितुम् अशक्तौ सन्तौ	calitum aśaktau santau	sent.
चायपानं कुरु	cāyapānaṃ kuru	sent.
चिकित्सकेन प्रयोजनम् अस्ति	cikitsakena prayojanam asti	sent.
चित्रमन्दिरं पूर्णं आसीत्	citramandiraṃ pūrṇaṃ āsīt	sent.
चित्रं कथं आसीत्?	citraṃ kathaṃ āsīt?	sent.
चिन्ता मास्तु	cintā māstu	sent.
चिन्ता मास्तु, श्वः ददातु	cintā māstu, śvaḥ dadātu	sent.
चिरं जीव भव	ciraṃ jīva bhava	sent.
चीटिका न लब्धा वा?	cīṭikā na labdhā vā?	sent.
चीटिकां कुत्र क्रीणामि?	cīṭikāṃ kutra krīṇāmi?	sent.
चौरे सावधानम्	caure sāvadhānam	phrase
छात्राः प्रश्नम् अपृच्छन्	chātrāḥ praśnam apṛcchan	sent.
छात्राः सङ्गीतं शृण्वन्ति	chātrāḥ saṅgītaṃ śṛṇvanti	sent.
छे, एवं न भवितव्यं आसीत्	che, evaṃ na bhavitavyaṃ āsīt	sent.
जनाः आलोकन्ते	janāḥ ālokante	sent.
जयन्त	jayanta	a
जलम् वहति	jalam vahati	sent.
जलेन	jalena	instr.
जलं पूरयतु	jalaṃ pūrayatu	sent.
जलं यदा क्वथति तदा चमसमितं चायचूर्णं जले योजयतु	jalaṃ yadā kvathati tadā camasamitaṃ cāyacūrṇaṃ jale yojayatu	sent.
जाग्रत् सुषुप्ति	jāgrat suṣupti	phrase
जाते	jāte	loc.
जातेन खलु मर्तव्यम्	jātena khalu martavyam	sent.
जानामि भोः	jānāmi bhoḥ	expr.
जीवने कर्तार एव सुखम् अधिगच्छन्ति.	jīvane kartāra eva sukham adhigacchanti.	sent.
जीवन् व्रजति	jīvan vrajati	sent.
जून प्रथम दिनाङ्के	jūna prathama dināṅke	sent.
ज्ञातं वा?	jñātaṃ vā?	expr.
ज्ञात्र	jñātra	v.
ज्वरपीडितः वा? कदा आरभ्य?	jvarapīḍitaḥ vā? kadā ārabhya?	sent.
झटिति आगच्छ	jhaṭiti āgaccha	sent.
टिप्पणीं किञ्चित् ददाति वा?	ṭippaṇīṃ kiñcit dadāti vā?	sent.
टिप्पणीं लिखन्तु	ṭippaṇīṃ likhantu	sent.
तक्रं न इच्छति वा?	takraṃ na icchati vā?	sent.
तटे सर्वदा पादरक्षः उपयोक्तव्यः किल ?	taṭe sarvadā pādarakṣaḥ upayoktavyaḥ kila ?	sent.
तण्डुलः धान्यतः आगच्छति	taṇḍulaḥ dhānyataḥ āgacchati	sent.
तण्डुलः सम्यक् नास्ति	taṇḍulaḥ samyak nāsti	sent.
ततस् ततः	tatas tataḥ	phrase
ततो ऽपरम्	tato  param	phrase
ततः आगन्तुं एतावान् विलम्बः वा?	tataḥ āgantuṃ etāvān vilambaḥ vā?	sent.
ततः कथम्	tataḥ katham	phrase
ततः क्षणम्	tataḥ kṣaṇam	phrase
ततः क्षणात्	tataḥ kṣaṇāt	phrase
ततः परम्	tataḥ param	phrase
तत् अतीव अल्पमूल्यम्	tat atīva alpamūlyam	sent.
तत् अहमपि जानामि	tat ahamapi jānāmi	sent.
तत् कस्य वाहनम्?	tat kasya vāhanam?	sent.
तत्कारणतः इदानीं अनुभवतु	tatkāraṇataḥ idānīṃ anubhavatu	sent.
तत् किमपि मास्तु	tat kimapi māstu	expr.
तत् किम् ?	tat kim ?	sent.
तत्क्षणम्	tatkṣaṇam	acc.
तत् गृहम् कस्य?	tat gṛham kasya?	sentence
तत् गृहम् बहु विशालम्	tat gṛham bahu viśālam	sent.
तत् तथा न?	tat tathā na?	expr.
तत् तुभ्यम् रोचते ?	tat tubhyam rocate ?	sent.
तत् न रोचते?	tat na rocate?	sent.
तत् पश्चात्	tat paścāt	phrase
तत्पूर्वं कृपया पातुं किञ्चित् जलं ददातु	tatpūrvaṃ kṛpayā pātuṃ kiñcit jalaṃ dadātu	sent.
तत् मम कर्तव्यम्	tat mama kartavyam	sent.
तत् मम नगरम्	tat mama nagaram	sent.
तत्र अन्तर	tatra antara	phrase
तत्र अस्ति वा नास्ति वा इति प्रथमं एव द्रष्टव्यम्	tatra asti vā nāsti vā iti prathamaṃ eva draṣṭavyam	sent.
तत्र अहं किमपि न वदामि	tatra ahaṃ  kimapi na vadāmi	sent.
तत्र आसीत् किम् ?	tatra āsīt kim ?	sent.
तत्र आसीत् वा?	tatra āsīt vā?	sent.
तत्र कोपि सन्देहः नास्ति	tatra kopi sandehaḥ nāsti	sent.
तत्र गत्वा किं करोति?	tatra gatvā kiṃ karoti?	sent.
तत्र गमनं मास्तु भोः, सः बहुमूल्यं वदति ।	tatra gamanaṃ māstu bhoḥ, saḥ bahumūlyaṃ vadati |	sent.
तत्र नासीत्	tatra nāsīt	sent.
तत्र महान् सम्मर्दः अस्ति	tatra mahān sammardaḥ asti	sent.
तत्रैव अस्ति	tatraiva asti	sent.
तत्रैव कुत्रापि स्यात्	tatraiva kutrāpi syāt	sent.
तत् वाहनं कस्य ?	tat vāhanaṃ kasya ?	sent.
तत् वाहनं न मदीयम्	tat vāhanaṃ na madīyam	sent.
तत् शोभनम्	tat śobhanam	sent.
तत् सभागृहम्	tat sabhāgṛham	sent.
तथा किमपि नास्ति	tathā kimapi nāsti	expr.
तथा किमर्थं वदति?	tathā kimarthaṃ vadati?	sent.
तथा कः उक्तवान् इति वयं जानीमः	tathā kaḥ uktavān iti vayaṃ jānīmaḥ	sent.
तथा चेत् श्वः भवान् एव पाकं करोतु	tathā cet śvaḥ bhavān eva pākaṃ karotu	sent.
तथापि	tathāpi	expr.
तथापि नूतनं इव प्रतिभाति	tathāpi nūtanaṃ iva pratibhāti	sent.
तथा भवति वा?	tathā bhavati vā?	sent.
तथा मा वद	tathā mā vada	sent.
तथास्तु	tathāstu	imp.
तथा हि	tathā hi	phrase
तथैव अस्तु	tathaiva astu	expr.
तथैव इति न नियमः	tathaiva iti na niyamaḥ	sent.
तदनन्तरम्	tadanantaram	expr.
तदर्थं वा?	tadarthaṃ vā?	expr.
तदहं बहु इच्छामि	tadahaṃ bahu icchāmi	sent.
तदा तदा उदरवेदना पीडयति किल?	tadā tadā udaravedanā pīḍayati kila?	sent.
तदा तद् न स्फुरितम्	tadā tad na sphuritam	sent.
तदानीमेव उक्तवान् किल?	tadānīmeva uktavān  kila?	sent.
तदेव अहम् अकथयम्	tadeva aham akathayam	sent.
तद् अहं अपि जानामि	tad ahaṃ api jānāmi	sent.
तद् अहं न ज्ञातवान्	tad ahaṃ na jñātavān	sent.
तद् अहं बहु इच्छामि !	tad ahaṃ bahu icchāmi !	sent.
तद् किञ्चित् परिवेषयतु	tad kiñcit pariveṣayatu	sent.
तद्दिने किमर्थं भवान् न आगतवान्?	taddine kimarthaṃ bhavān na āgatavān?	sent.
तद्धनं मदीयमिति स भाषते	taddhanaṃ madīyamiti sa bhāṣate	sent.
तद्विषये चिन्ता मास्तु	tadviṣaye cintā māstu	sent.
तद् व्यवस्थां अहं करोमि	tad vyavasthāṃ ahaṃ karomi	sent.
तयोः कतमस्मै ?	tayoḥ katamasmai ?	expr.
तयोः पुत्रः कः ?	tayoḥ putraḥ kaḥ ?	sent.
तर न	tara na	phrase
तर्हि किमर्थं द्रष्टव्यम्?	tarhi kimarthaṃ draṣṭavyam?	sent.
तर्हि कुत्र दृष्टवान्?	tarhi kutra dṛṣṭavān?	sent.
तर्हि तत्रैव दृष्टवान्	tarhi tatraiva dṛṣṭavān	sent.
तर्हि पानकं आनयामि	tarhi pānakaṃ ānayāmi	sent.
तर्हि समीचीनम्	tarhi samīcīnam	expr.
तर्हि समीचीनं एव स्यात्	tarhi samīcīnaṃ eva syāt	sent.
तर्हि सर्वं दायित्वं भवतः एव	tarhi sarvaṃ dāyitvaṃ bhavataḥ eva	sent.
तव गुरवः के?	tava guravaḥ ke?	sent.
तव देशः कतमः?	tava deśaḥ katamaḥ?	sent.
तव देशः कः ?	tava deśaḥ kaḥ ?	sent.
तव नाम किम्?	tava nāma kim?	sent.
तव निवासः कुत्र ?	tava nivāsaḥ kutra ?	sent.
तव नूतनं वाहनम्	tava nūtanaṃ vāhanam	sent.
तव भ्राता कथमस्ति?	tava bhrātā kathamasti?	sent.
तव मार्गः कुत्र अस्ति ?	tava mārgaḥ kutra asti ?	sent.
तव मित्रम्	tava mitram	phrase
तव वाहनेन सदृशम्	tava vāhanena sadṛśam	phrase
तव वैद्यः कः ?	tava vaidyaḥ kaḥ ?	sent.
तव हृदयम् अनुगच्छ	tava hṛdayam anugaccha	sent.
तस्मात् कारणात् एव अहम् वदामि तया सह मा गच्छतु इति	tasmāt kāraṇāt eva aham vadāmi tayā saha mā gacchatu iti	sent.
तस्मिन् अन्तर	tasmin antara	phrase
तस्मै कार्यक्रमाय सः नूयार्क्-नगरतः आगतवान् वा ? सः परोपकारी एव	tasmai kāryakramāya saḥ nūyārk-nagarataḥ āgatavān vā ? saḥ paropakārī eva	sent.
तस्य आरोग्यं कथम् अस्ति?	tasya ārogyaṃ katham asti?	sent.
तस्य एकः पुत्रः आसीत्	tasya ekaḥ putraḥ āsīt	sent.
तस्य औदार्यम् विख्यातम्	tasya audāryam vikhyātam	sent.
